1730217643.721885,-0.188586,0.983981,1.011033,-0.185441,-0.417788,0.854121,0.005345,-0.002658,0.008083,0.000019,0.000000,-0.000019,1477.896758,1533.075787,1627.270834,1574.624663,0.000009,-0.000005,-0.049986,-0.185441,-0.417788,0.000000,0.005345,-0.002658,0.008083,0.000019,0.000000,-0.000019,0.000000,0.854121,11.874093
1730217643.733832,-0.188619,0.983983,1.011035,-0.185441,-0.417788,0.854121,-0.002789,0.000197,0.000167,0.000000,-0.000019,-0.000000,1477.862683,1533.044341,1627.300978,1574.656999,-0.000024,-0.000002,-0.049984,-0.185441,-0.417788,0.000000,-0.002789,0.000197,0.000167,0.000000,-0.000019,-0.000000,0.000000,0.854121,11.874093
1730217643.745069,-0.188611,0.983987,1.011036,-0.185441,-0.417788,0.854121,0.000765,0.000336,0.000129,0.000000,0.000039,-0.000000,1477.899569,1532.972236,1627.120530,1574.577965,-0.000015,0.000002,-0.049983,-0.185441,-0.417788,0.000000,0.000765,0.000336,0.000129,0.000000,0.000039,-0.000000,0.000000,0.854121,11.876070
1730217643.755414,-0.188616,0.983977,1.011049,-0.185441,-0.417788,0.854121,-0.000478,-0.001009,0.001228,0.000000,0.000019,-0.000000,1477.913496,1533.026312,1627.217252,1574.637238,-0.000020,-0.000009,-0.049970,-0.185441,-0.417788,0.000000,-0.000478,-0.001009,0.001228,0.000000,0.000019,-0.000000,0.000000,0.854121,11.874587
1730217643.762805,-0.188592,0.983963,1.011075,-0.185441,-0.417788,0.854121,0.003202,-0.001775,0.003593,-0.000039,-0.000019,-0.000039,1477.832825,1532.942292,1627.258562,1574.679102,0.000003,-0.000022,-0.049943,-0.185441,-0.417788,0.000000,0.003202,-0.001775,0.003593,-0.000039,-0.000019,-0.000039,0.000000,0.854121,11.875082
1730217643.776798,-0.188614,0.983958,1.011049,-0.185441,-0.417788,0.854121,-0.001540,-0.000371,-0.001883,0.000019,0.000000,0.000019,1477.879422,1533.059309,1627.247395,1574.606425,-0.000018,-0.000027,-0.049970,-0.185441,-0.417788,0.000000,-0.001540,-0.000371,-0.001883,0.000019,0.000000,0.000019,0.000000,0.854121,11.874587
1730217643.783944,-0.188618,0.983996,1.011011,-0.185441,-0.417788,0.854121,-0.000611,0.005233,-0.005250,0.000000,-0.000039,0.000058,1477.779818,1532.992589,1627.263776,1574.600003,-0.000023,0.000010,-0.050007,-0.185441,-0.417788,0.000000,-0.000611,0.005233,-0.005250,0.000000,-0.000039,0.000058,0.000000,0.854121,11.875576
1730217643.792913,-0.188604,0.983982,1.011020,-0.185441,-0.417788,0.854121,0.001504,-0.001473,0.000966,0.000058,0.000000,-0.000000,1477.880224,1533.122973,1627.248139,1574.542515,-0.000009,-0.000003,-0.049998,-0.185441,-0.417788,0.000000,0.001504,-0.001473,0.000966,0.000058,0.000000,-0.000000,0.000000,0.854121,11.874587
1730217643.805731,-0.188590,0.983992,1.011068,-0.185441,-0.417788,0.854121,0.001145,0.000761,0.003741,0.000000,-0.000039,0.000058,1477.779818,1532.992589,1627.263776,1574.600003,0.000005,0.000007,-0.049951,-0.185441,-0.417788,0.000000,0.001145,0.000761,0.003741,0.000000,-0.000039,0.000058,0.000000,0.854121,11.875576
1730217643.813385,-0.188599,0.983980,1.011060,-0.185441,-0.417788,0.854121,-0.001162,-0.001620,-0.000991,-0.000019,-0.000019,0.000019,1477.861881,1533.012894,1627.300233,1574.689335,-0.000003,-0.000006,-0.049958,-0.185441,-0.417788,0.000000,-0.001162,-0.001620,-0.000991,-0.000019,-0.000019,0.000019,0.000000,0.854121,11.874093
