1730216733.164232,-0.158867,0.992054,1.010799,-0.005454,-0.412334,1.935134,-0.001140,0.004425,0.012986,0.000078,-0.000058,0.000019,1474.505427,1563.281046,1620.190319,1533.954033,-0.000002,0.000009,-0.049973,-0.005454,-0.412334,0.000000,-0.001140,0.004425,0.012986,0.000078,-0.000058,0.000019,0.000000,1.935134,12.013997
1730216733.176108,-0.158883,0.992056,1.010807,-0.005454,-0.412334,1.935134,-0.001374,0.000167,0.000679,0.000000,0.000019,-0.000019,1474.607633,1563.116252,1620.026834,1534.043770,-0.000019,0.000011,-0.049965,-0.005454,-0.412334,0.000000,-0.001374,0.000167,0.000679,0.000000,0.000019,-0.000019,0.000000,1.935134,12.014986
1730216733.187659,-0.158882,0.992073,1.010800,-0.005454,-0.412334,1.935134,0.000136,0.001463,-0.000553,0.000000,0.000058,-0.000019,1474.627106,1563.059094,1619.901583,1533.990200,-0.000017,0.000028,-0.049972,-0.005454,-0.412334,0.000000,0.000136,0.001463,-0.000553,0.000000,0.000058,-0.000019,0.000000,1.935134,12.016469
1730216733.199684,-0.158890,0.992066,1.010806,-0.005454,-0.412334,1.935134,-0.000691,-0.000609,0.000474,0.000019,-0.000039,0.000039,1474.491270,1563.130749,1620.094840,1533.996464,-0.000025,0.000021,-0.049966,-0.005454,-0.412334,0.000000,-0.000691,-0.000609,0.000474,0.000019,-0.000039,0.000039,0.000000,1.935134,12.015481
1730216733.208128,-0.158957,0.992105,1.010982,-0.005454,-0.412334,1.935134,-0.007919,0.004607,0.020875,0.000019,-0.000058,-0.000000,1474.429182,1563.091135,1620.084051,1533.959225,-0.000092,0.000060,-0.049790,-0.005454,-0.412334,0.000000,-0.007919,0.004607,0.020875,0.000019,-0.000058,-0.000000,0.000000,1.935134,12.016469
1730216733.218998,-0.158935,0.992109,1.010978,-0.005454,-0.412334,1.935134,0.001972,0.000404,-0.000365,0.000039,-0.000058,-0.000000,1474.459993,1563.160531,1620.126847,1533.963192,-0.000071,0.000064,-0.049794,-0.005454,-0.412334,0.000000,0.001972,0.000404,-0.000365,0.000039,-0.000058,-0.000000,0.000000,1.935134,12.015481
1730216733.234328,-0.158862,0.992044,1.010777,-0.005454,-0.412334,1.935134,0.004772,-0.004226,-0.013132,0.000000,0.000039,-0.000000,1474.608873,1563.078899,1619.952773,1534.008820,0.000002,-0.000001,-0.049995,-0.005454,-0.412334,0.000000,0.004772,-0.004226,-0.013132,0.000000,0.000039,-0.000000,0.000000,1.935134,12.015975
1730216733.247984,-0.158860,0.992058,1.010782,-0.005454,-0.412334,1.935134,0.000180,0.000976,0.000344,-0.000039,-0.000019,-0.000000,1474.525712,1563.035371,1620.065776,1534.090159,0.000005,0.000012,-0.049990,-0.005454,-0.412334,0.000000,0.000180,0.000976,0.000344,-0.000039,-0.000019,-0.000000,0.000000,1.935134,12.015481
1730216733.262247,-0.158867,0.992073,1.010790,-0.005454,-0.412334,1.935134,-0.000529,0.001043,0.000565,0.000000,0.000000,-0.000039,1474.544744,1563.077391,1620.015315,1534.007290,-0.000003,0.000027,-0.049982,-0.005454,-0.412334,0.000000,-0.000529,0.001043,0.000565,0.000000,0.000000,-0.000039,0.000000,1.935134,12.015975
1730216733.276164,-0.158848,0.992093,1.010787,-0.005454,-0.412334,1.935134,0.001412,0.001426,-0.000201,-0.000019,0.000000,-0.000058,1475.441430,1564.152930,1621.259903,1535.076464,0.000017,0.000047,-0.049985,-0.005454,-0.412334,0.000000,0.001412,0.001426,-0.000201,-0.000019,0.000000,-0.000058,0.000000,1.935134,11.987302
1730216733.289605,-0.158845,0.992077,1.010787,-0.005454,-0.412334,1.935134,0.000169,-0.001160,-0.000032,0.000019,-0.000019,-0.000019,1475.778842,1564.677093,1621.805505,1535.445356,0.000019,0.000032,-0.049985,-0.005454,-0.412334,0.000000,0.000169,-0.001160,-0.000032,0.000019,-0.000019,-0.000019,0.000000,1.935134,11.975437
1730216733.301976,-0.158851,0.992054,1.010783,-0.005454,-0.412334,1.935134,-0.000424,-0.001820,-0.000267,0.000000,-0.000039,-0.000000,1476.024490,1564.991974,1622.223451,1535.801800,0.000014,0.000009,-0.049989,-0.005454,-0.412334,0.000000,-0.000424,-0.001820,-0.000267,0.000000,-0.000039,-0.000000,0.000000,1.935134,11.966539
1730216733.313431,-0.158849,0.992010,1.010763,-0.005454,-0.412334,1.935134,0.000161,-0.003921,-0.001753,0.000019,0.000175,-0.000000,1476.636334,1565.330972,1622.231353,1536.058160,0.000016,-0.000036,-0.050009,-0.005454,-0.412334,0.000000,0.000161,-0.003921,-0.001753,0.000019,0.000175,-0.000000,0.000000,1.935134,11.958629
1730216733.326201,-0.158869,0.992039,1.010788,-0.005454,-0.412334,1.935134,-0.001612,0.002308,0.001938,0.000078,0.000019,-0.000233,1476.662070,1565.762775,1622.874767,1536.277894,-0.000005,-0.000006,-0.049984,-0.005454,-0.412334,0.000000,-0.001612,0.002308,0.001938,0.000078,0.000019,-0.000233,0.000000,1.935134,11.949730
1730216733.336295,-0.158943,0.992132,1.010969,-0.005454,-0.412334,1.935134,-0.007320,0.009260,0.017896,-0.000155,0.000136,-0.000465,1477.213154,1565.800063,1623.175575,1537.049434,-0.000079,0.000087,-0.049803,-0.005454,-0.412334,0.000000,-0.007320,0.009260,0.017896,-0.000155,0.000136,-0.000465,0.000000,1.935134,11.938854
1730216733.353451,-0.158864,0.992073,1.010812,-0.005454,-0.413425,1.934043,0.004618,-0.003483,-0.009111,0.000000,0.000213,-0.000621,1477.235891,1566.080458,1623.394359,1536.816783,0.000000,0.000027,-0.049960,-0.005454,-0.413425,-0.001091,0.004618,-0.003483,-0.009111,0.000000,0.000213,-0.000621,0.000000,1.934043,11.936877
1730216733.367259,-0.158886,0.992050,1.010783,-0.005454,-0.412334,1.934043,-0.001615,-0.001614,-0.002158,-0.000213,-0.000097,-0.000349,1476.981257,1565.821754,1623.755070,1537.251433,-0.000022,0.000005,-0.049990,-0.005454,-0.412334,-0.001091,-0.001615,-0.001614,-0.002158,-0.000213,-0.000097,-0.000349,0.000000,1.934043,11.934899
1730216733.376035,-0.158856,0.992060,1.010782,-0.005454,-0.413425,1.934043,0.003478,0.001141,-0.000005,-0.000019,-0.000271,-0.000116,1476.809541,1566.590431,1624.730205,1537.357801,0.000009,0.000015,-0.049990,-0.005454,-0.413425,-0.001091,0.003478,0.001141,-0.000005,-0.000019,-0.000271,-0.000116,0.000000,1.934043,11.923529
1730216733.386199,-0.158938,0.992122,1.010946,-0.005454,-0.412334,1.934043,-0.008125,0.006046,0.016086,-0.000039,0.000194,-0.000019,1478.058939,1566.853040,1624.106289,1537.665833,-0.000074,0.000077,-0.049826,-0.005454,-0.412334,-0.001091,-0.008125,0.006046,0.016086,-0.000039,0.000194,-0.000019,0.000000,1.934043,11.916114
1730216733.399185,-0.158856,0.992080,1.010814,-0.005454,-0.412334,1.934043,0.006358,-0.003221,-0.010178,-0.000155,-0.000039,0.000039,1477.894169,1566.956585,1624.800153,1538.132826,0.000009,0.000035,-0.049958,-0.005454,-0.412334,-0.001091,0.006358,-0.003221,-0.010178,-0.000155,-0.000039,0.000039,0.000000,1.934043,11.908698
1730216733.409074,-0.158867,0.992082,1.010814,-0.005454,-0.413425,1.934043,-0.001107,0.000201,0.000043,0.000213,-0.000349,-0.000000,1477.815766,1568.391006,1626.442171,1538.305145,-0.000002,0.000037,-0.049958,-0.005454,-0.413425,-0.001091,-0.001107,0.000201,0.000043,0.000213,-0.000349,-0.000000,0.000000,1.934043,11.887441
1730216733.417182,-0.158887,0.992049,1.010787,-0.005454,-0.412334,1.934043,-0.002532,-0.004029,-0.003410,-0.000136,0.000582,-0.000097,1480.112200,1568.402295,1625.411495,1539.427054,-0.000023,0.000004,-0.049985,-0.005454,-0.412334,-0.001091,-0.002532,-0.004029,-0.003410,-0.000136,0.000582,-0.000097,0.000000,1.934043,11.872610
1730216733.426205,-0.158883,0.992021,1.010771,-0.005454,-0.412334,1.934043,0.000441,-0.003195,-0.001752,0.000000,-0.000233,-0.000019,1479.391950,1569.467599,1627.651343,1539.993086,-0.000019,-0.000025,-0.050001,-0.005454,-0.412334,-0.001091,0.000441,-0.003195,-0.001752,0.000000,-0.000233,-0.000019,0.000000,1.934043,11.851352
1730216733.435916,-0.158841,0.992033,1.010795,-0.005454,-0.412334,1.934043,0.004342,0.001323,0.002474,0.000000,0.000039,0.000058,1481.190831,1571.121438,1629.068788,1541.543330,0.000023,-0.000012,-0.049977,-0.005454,-0.412334,-0.001091,0.004342,0.001323,0.002474,0.000000,0.000039,0.000058,0.000000,1.934043,11.809826
1730216733.448589,-0.158861,0.992074,1.010779,-0.005454,-0.412334,1.934043,-0.001543,0.003243,-0.001285,-0.000039,0.000271,0.000078,1482.584045,1572.284270,1630.070904,1542.757803,0.000004,0.000029,-0.049994,-0.005454,-0.412334,-0.001091,-0.001543,0.003243,-0.001285,-0.000039,0.000271,0.000078,0.000000,1.934043,11.779175
1730216733.459040,-0.158882,0.992074,1.010755,-0.005454,-0.412334,1.934043,-0.001992,-0.000004,-0.002291,0.000058,-0.000213,0.000019,1482.680110,1573.594384,1632.147243,1543.673560,-0.000017,0.000029,-0.050017,-0.005454,-0.412334,-0.001091,-0.001992,-0.000004,-0.002291,0.000058,-0.000213,0.000019,0.000000,1.934043,11.750502
1730216733.467127,-0.158905,0.992165,1.010822,-0.005454,-0.412334,1.934043,-0.002879,0.011187,0.008313,0.000194,0.000136,-0.000097,1483.806473,1574.452464,1632.306368,1544.039441,-0.000040,0.000120,-0.049950,-0.005454,-0.412334,-0.001091,-0.002879,0.011187,0.008313,0.000194,0.000136,-0.000097,0.000000,1.934043,11.734683
1730216733.476043,-0.158954,0.992086,1.010960,-0.005454,-0.412334,1.934043,-0.005541,-0.008879,0.015509,0.000388,0.000097,-0.000213,1484.002897,1575.088394,1632.732516,1544.008924,-0.000090,0.000040,-0.049812,-0.005454,-0.412334,-0.001091,-0.005541,-0.008879,0.015509,0.000388,0.000097,-0.000213,0.000000,1.934043,11.726773
1730216733.488111,-0.158852,0.992089,1.010823,-0.005454,-0.412334,1.932952,0.008459,0.000284,-0.011337,-0.000155,0.000116,-0.000213,1483.710129,1573.688012,1632.227580,1544.444685,0.000012,0.000044,-0.049949,-0.005454,-0.412334,-0.002182,0.008459,0.000284,-0.011337,-0.000155,0.000116,-0.000213,0.000000,1.932952,11.738143
1730216733.498062,-0.158846,0.992097,1.010823,-0.005454,-0.412334,1.932952,0.000616,0.000810,-0.000061,-0.000194,0.000155,-0.000271,1483.231050,1572.944398,1631.406378,1543.871716,0.000019,0.000052,-0.049949,-0.005454,-0.412334,-0.002182,0.000616,0.000810,-0.000061,-0.000194,0.000155,-0.000271,0.000000,1.932952,11.754952
1730216733.505439,-0.158871,0.992074,1.010790,-0.005454,-0.413425,1.932952,-0.003431,-0.003141,-0.004418,0.000330,-0.000233,-0.000194,1482.425831,1573.930621,1632.372576,1543.110535,-0.000007,0.000029,-0.049982,-0.005454,-0.413425,-0.002182,-0.003431,-0.003141,-0.004418,0.000330,-0.000233,-0.000194,0.000000,1.932952,11.751985
1730216733.515849,-0.158851,0.992050,1.010804,-0.005454,-0.413425,1.932952,0.001915,-0.002297,0.001338,-0.000194,-0.000039,0.000291,1483.823404,1574.423259,1633.545392,1545.261364,0.000013,0.000005,-0.049968,-0.005454,-0.413425,-0.002182,0.001915,-0.002297,0.001338,-0.000194,-0.000039,0.000291,0.000000,1.932952,11.718863
1730216733.525468,-0.158863,0.992011,1.010785,-0.005454,-0.412334,1.934043,-0.001153,-0.004026,-0.002023,-0.000465,0.000213,0.000659,1486.138043,1576.141208,1635.241093,1547.759195,0.000002,-0.000034,-0.049987,-0.005454,-0.412334,-0.001091,-0.001153,-0.004026,-0.002023,-0.000465,0.000213,0.000659,0.000000,1.934043,11.666955
1730216733.535532,-0.158868,0.992057,1.010805,-0.005454,-0.413425,1.934043,-0.000545,0.004533,0.002001,0.000194,-0.000310,0.000485,1489.993762,1583.416076,1643.261122,1552.430334,-0.000003,0.000012,-0.049967,-0.005454,-0.413425,-0.001091,-0.000545,0.004533,0.002001,0.000194,-0.000310,0.000485,0.000000,1.934043,11.517658
1730216733.549158,-0.158854,0.992073,1.010768,-0.005454,-0.413425,1.934043,0.001039,0.001151,-0.002688,-0.000194,0.000019,0.000562,1492.934541,1585.684892,1645.997545,1555.834968,0.000011,0.000027,-0.050004,-0.005454,-0.413425,-0.001091,0.001039,0.001151,-0.002688,-0.000194,0.000019,0.000562,0.000000,1.934043,11.448447
1730216733.556163,-0.158849,0.992072,1.010760,-0.005454,-0.412334,1.934043,0.000715,-0.000046,-0.001157,-0.000252,0.000388,-0.000039,1495.384743,1587.456246,1647.323252,1557.688753,0.000016,0.000027,-0.050012,-0.005454,-0.412334,-0.001091,0.000715,-0.000046,-0.001157,-0.000252,0.000388,-0.000039,0.000000,1.934043,11.403954
1730216733.565691,-0.158852,0.992066,1.010770,-0.005454,-0.413425,1.934043,-0.000276,-0.000722,0.001036,0.000465,-0.000233,-0.000814,1494.555560,1589.238068,1649.267681,1556.973615,0.000013,0.000020,-0.050002,-0.005454,-0.413425,-0.001091,-0.000276,-0.000722,0.001036,0.000465,-0.000233,-0.000814,0.000000,1.934043,11.390112
